CodeElement, SuspiciousScore
com.google.javascript.jscomp.NodeUtil#precedence(int):1196, 5.439680281336101
com.google.javascript.jscomp.NodeUtil#precedence(int):1162, 5.439261523811088
com.google.javascript.jscomp.NodeUtil#precedence(int):1163, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1175, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1176, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1177, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1178, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1179, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1180, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1181, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1185, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1191, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1194, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1199, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1209, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1227, 5.43909
com.google.javascript.jscomp.NodeUtil#precedence(int):1229, 5.43909
com.google.javascript.jscomp.NodeUtil#opToStr(int):2161, 5.42199
com.google.javascript.jscomp.NodeUtil#opToStr(int):2162, 5.42199
com.google.javascript.jscomp.NodeUtil#opToStr(int):2163, 5.42199
com.google.javascript.jscomp.NodeUtil#opToStr(int):2164, 5.42199
com.google.javascript.jscomp.NodeUtil#opToStr(int):2165, 5.42199
com.google.javascript.jscomp.NodeUtil#opToStr(int):2166, 5.42199
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):691, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):693, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):694, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):701, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):706, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):710, 5.146685317487125
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):707, 5.14652
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):711, 5.14652
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):713, 5.14652
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):715, 5.14652
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):716, 5.14652
com.google.javascript.jscomp.CodePrinter#toSource(com.google.javascript.rhino.Node,com.google.javascript.jscomp.CodePrinter.Format,boolean,boolean,int,com.google.javascript.jscomp.SourceMap,com.google.javascript.jscomp.SourceMap.DetailLevel,java.nio.charset.Charset,boolean):719, 5.14652
com.google.javascript.jscomp.CodePrinter.Builder#build():658, 5.141675317487126
com.google.javascript.jscomp.CodePrinter.Builder#build():663, 5.141675317487126
com.google.javascript.jscomp.CodePrinter.Builder#build():669, 5.141675317487126
com.google.javascript.jscomp.CodePrinter.Builder#build():659, 5.14151
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):884, 5.06796195436249
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):891, 5.06796195436249
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):887, 5.06779
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):888, 5.06779
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):889, 5.06779
com.google.javascript.jscomp.CodeGenerator#addExpr(com.google.javascript.rhino.Node,int,com.google.javascript.jscomp.CodeGenerator.Context):893, 5.06779
com.google.javascript.jscomp.CodePrinter.Builder#setLineLengthThreshold(int):613, 5.06618687539144
com.google.javascript.jscomp.CodePrinter.Builder#setLineLengthThreshold(int):614, 5.06618687539144
com.google.javascript.jscomp.CodeGenerator#getContextForNoInOperator(com.google.javascript.jscomp.CodeGenerator.Context):1176, 4.601059456471218
com.google.javascript.jscomp.CodeConsumer#continueProcessing():53, 4.508335317487125
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node):82, 4.495285294901227
com.google.javascript.jscomp.CodeGenerator#add(com.google.javascript.rhino.Node):83, 4.49512
com.google.javascript.jscomp.NodeUtil#isAssignmentOp(com.google.javascript.rhino.Node):1452, 4.326533488120931
com.google.javascript.jscomp.NodeUtil#isAssignmentOp(com.google.javascript.rhino.Node):1437, 4.326533105602959
com.google.javascript.jscomp.NodeUtil#isAssignmentOp(com.google.javascript.rhino.Node):1450, 4.32639
com.google.javascript.rhino.Node#newNumber(double):504, 3.772133247329075
com.google.javascript.rhino.Node#getType():528, 3.2892323521960583
com.google.javascript.rhino.Node#getFirstChild():540, 3.281031833501582
com.google.javascript.rhino.Node#getLastChild():544, 3.244099634001274
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):616, 2.458169174359868
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):617, 2.458169174359868
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):618, 2.458169174359868
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):608, 2.4581688121141303
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):609, 2.4581688121141303
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):610, 2.4581688121141303
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):611, 2.4581688121141303
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):612, 2.4581688121141303
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):613, 2.45805
com.google.javascript.rhino.Node#addChildToBack(com.google.javascript.rhino.Node):614, 2.45805
com.google.javascript.rhino.Node#getChildCount():1407, 1.690006969412309
com.google.javascript.rhino.Node#getChildCount():1405, 1.6900066838123695
com.google.javascript.rhino.Node#getChildCount():1406, 1.6900066838123695
com.google.javascript.rhino.Node#getChildCount():1409, 1.6900066838123695
